Year,Week,District,Avg Max Temp (°C),Avg Min Temp (°C),Avg Apparent Max Temp (°C),Avg Apparent Min Temp (°C),Total Precipitation (mm),Total Rain (mm),Avg Wind Speed (km/h),Max Wind Gusts (km/h),Weather Code,Avg Daylight Duration (hours),Avg Sunrise Time Minutes,Avg Sunset Time Minutes,Week Start Date,Week End Date,Number of Cases
2011,28,Hambantota,31.0875,25.6875,32.6875,28.3375,5.500000000000001,5.500000000000001,29.85,65.5,51,12.441666666666668,357.0,1104.0,,,
2011,28,Jaffna,30.0,27.6875,32.1,29.1375,3.2,3.2,36.900000000000006,64.1,51,12.633333333333336,356.0,1114.0,2011-07-09,2011-07-15,6
2011,28,Kaluthara,27.637500000000003,24.475,31.7875,28.8125,98.2,98.2,18.5375,50.4,63,12.464583333333334,361.0,1109.0,,,
2011,28,Kandy,26.2875,21.5875,29.0125,24.2,38.50000000000001,38.50000000000001,18.075,59.0,53,12.50625,357.0,1108.0,2011-07-09,2011-07-15,41
2011,28,Kegalle,26.6875,22.0625,30.275,25.075,97.4,97.4,17.287499999999998,51.1,61,12.502083333333331,358.0,1109.0,2011-07-09,2011-07-15,25
2011,28,Kilinochchi,32.0125,26.7125,33.9875,28.6125,0.7,0.7,31.0,61.9,2,12.61875,355.0,1112.0,2011-07-09,2011-07-15,0
2011,28,Kurunegala,27.8875,23.225,31.4375,26.200000000000003,62.99999999999999,62.99999999999999,20.0625,55.8,61,12.510416666666668,358.0,1109.0,2011-07-09,2011-07-15,29
2011,28,Mannar,29.525,26.837499999999995,31.55,28.125,2.6,2.6,36.0125,67.7,51,12.591666666666663,357.0,1113.0,2011-07-09,2011-07-15,1
2011,28,Matale,27.7125,22.5125,29.675,24.7375,5.2,5.2,25.0375,81.7,51,12.520833333333334,357.0,1108.0,2011-07-09,2011-07-15,11
2011,28,Matara,27.975,24.637500000000003,31.6125,27.4375,54.29999999999999,54.29999999999999,25.487500000000004,59.8,53,12.431250000000002,360.0,1106.0,2011-07-09,2011-07-15,18
2011,28,Monaragala,32.724999999999994,23.9,38.45,27.775,17.5,17.5,10.8625,40.7,53,12.483333333333333,355.0,1104.0,2011-07-09,2011-07-15,6
2011,28,Mullaitivu,32.4,26.6625,35.0875,28.55,1.5,1.5,27.775,60.1,2,12.620833333333334,353.0,1111.0,2011-07-09,2011-07-15,1
2011,28,NuwaraEliya,21.65,15.925,22.6625,15.7625,41.400000000000006,41.400000000000006,18.2375,68.8,61,12.489583333333334,357.0,1107.0,2011-07-09,2011-07-15,7
2011,28,Polonnaruwa,32.9375,25.75,33.93750000000001,27.125,2.9,2.9,28.7,72.0,51,12.545833333333333,355.0,1107.0,2011-07-09,2011-07-15,2
2011,28,Puttalam,28.5625,25.662499999999994,32.2625,28.925,45.3,45.3,23.475,57.6,61,12.541666666666666,359.0,1112.0,2011-07-09,2011-07-15,10
2011,28,Ratnapura,27.375,22.8375,32.125,27.0125,94.9,94.9,17.0875,51.1,63,12.472916666666666,359.0,1108.0,2011-07-09,2011-07-15,20
2011,28,Trincomalee,32.65,26.1875,34.375,27.4625,0.7,0.7,30.387500000000003,58.3,2,12.579166666666666,353.0,1108.0,2011-07-09,2011-07-15,8
2011,28,Vavuniya,31.825,25.425,33.7625,27.937500000000004,4.1000000000000005,4.1000000000000005,26.450000000000003,65.9,51,12.591666666666663,355.0,1111.0,2011-07-09,2011-07-15,2
2011,29,Ampara,33.7,25.775,39.275,29.7375,21.1,21.1,13.1125,47.2,53,12.483333333333334,354.0,1103.0,2011-07-16,2011-07-22,2
2011,29,Anuradhapura,31.575000000000003,25.0125,34.300000000000004,27.875,6.800000000000001,6.800000000000001,24.2875,64.4,51,12.535416666666666,358.0,1110.0,2011-07-16,2011-07-22,5
2011,29,Badulla,31.4625,22.6,33.2625,24.4,3.7,3.7,13.925,52.2,51,12.470833333333331,357.0,1105.0,2011-07-16,2011-07-22,28
2011,29,Batticaloa,35.2125,26.8625,39.9625,30.525,10.1,10.1,12.5875,34.2,2,12.502083333333337,354.0,1104.0,2011-07-16,2011-07-22,10
2011,29,Colombo,28.5125,24.55,33.4375,28.975000000000005,75.8,75.8,17.6,47.9,63,12.460416666666667,362.0,1110.0,2011-07-16,2011-07-22,341
2011,29,Galle,28.6375,25.212499999999995,33.06249999999999,28.6375,46.9,46.9,23.0875,55.4,51,12.425000000000002,362.0,1107.0,2011-07-16,2011-07-22,40
2011,29,Gampaha,28.637500000000003,24.425,33.65,28.8625,73.8,73.8,17.1375,48.2,63,12.470833333333331,361.0,1110.0,2011-07-16,2011-07-22,201
2011,29,Hambantota,31.15,25.6125,33.475,28.7125,5.1,5.1,27.25,56.5,51,12.422916666666667,358.0,1104.0,,,
2011,29,Jaffna,30.05,27.1125,33.3375,29.325,21.1,21.1,33.6375,55.8,51,12.60625,357.0,1113.0,2011-07-16,2011-07-22,4
2011,29,Kaluthara,28.0,24.425,32.65,28.675,75.8,75.8,17.6,47.9,63,12.44375,362.0,1109.0,,,
2011,29,Kandy,27.0375,21.8,29.8375,24.5375,23.800000000000004,23.800000000000004,17.0125,49.7,51,12.4875,358.0,1108.0,2011-07-16,2011-07-22,52
2011,29,Kegalle,27.275,22.3625,31.2375,25.275,59.5,59.5,16.625,50.0,53,12.48125,360.0,1109.0,2011-07-16,2011-07-22,24
2011,29,Kilinochchi,32.55,26.6125,35.5625,28.9,5.300000000000001,5.300000000000001,27.2875,50.0,51,12.589583333333332,356.0,1112.0,2011-07-16,2011-07-22,0
2011,29,Kurunegala,28.5375,23.55,32.3125,26.475,34.599999999999994,34.599999999999994,19.3,54.4,51,12.489583333333334,359.0,1109.0,2011-07-16,2011-07-22,20
2011,29,Mannar,29.6625,26.6125,32.4625,28.5375,12.4,12.4,32.1375,60.5,51,12.568749999999998,358.0,1113.0,2011-07-16,2011-07-22,0
2011,29,Matale,28.675,22.875,30.825,25.262500000000003,4.2,4.2,23.475000000000005,73.1,51,12.491666666666667,358.0,1108.0,2011-07-16,2011-07-22,8
2011,29,Matara,28.075,24.525,32.362500000000004,27.6625,46.9,46.9,23.0875,55.4,51,12.4125,361.0,1106.0,2011-07-16,2011-07-22,15
2011,29,Monaragala,32.5125,24.025,39.2125,27.95,25.3,25.3,10.9125,41.0,63,12.458333333333334,356.0,1104.0,2011-07-16,2011-07-22,7
2011,29,Mullaitivu,32.974999999999994,26.55,36.7125,28.8625,11.0,11.0,25.6125,50.8,2,12.579166666666666,355.0,1110.0,2011-07-16,2011-07-22,0
2011,29,NuwaraEliya,21.375000000000004,16.200000000000003,22.25,16.35,34.099999999999994,34.099999999999994,17.05,59.4,53,12.46875,358.0,1107.0,2011-07-16,2011-07-22,15
2011,29,Polonnaruwa,33.9125,26.149999999999995,35.2625,27.875,2.9,2.9,25.9875,62.6,2,12.5125,356.0,1107.0,2011-07-16,2011-07-22,4
2011,29,Puttalam,28.8,25.775,32.8875,29.4625,26.6,26.6,22.1625,57.2,51,12.520833333333334,360.0,1112.0,2011-07-16,2011-07-22,6
2011,29,Ratnapura,27.675,23.0,32.3,27.187500000000004,74.9,74.9,16.7,47.9,61,12.452083333333334,360.0,1108.0,2011-07-16,2011-07-22,25
2011,29,Trincomalee,33.775000000000006,26.4875,36.675,28.137500000000006,7.899999999999999,7.899999999999999,27.775,50.0,2,12.552083333333332,354.0,1107.0,2011-07-16,2011-07-22,3
2011,29,Vavuniya,32.900000000000006,25.5625,35.5125,28.487500000000004,7.4,7.4,22.550000000000004,60.5,51,12.558333333333332,357.0,1110.0,2011-07-16,2011-07-22,3
2011,30,Ampara,33.375,25.15,39.2375,29.2375,17.9,17.9,11.7375,37.8,1,12.452083333333334,355.0,1102.0,2011-07-23,2011-07-29,5
2011,30,Anuradhapura,31.7375,24.9625,34.025,27.562500000000004,7.499999999999999,7.499999999999999,24.4625,59.8,53,12.504166666666668,359.0,1109.0,2011-07-23,2011-07-29,5
2011,30,Badulla,31.512500000000003,22.15,33.1875,23.6875,2.3000000000000003,2.3000000000000003,15.7625,55.4,51,12.437500000000002,358.0,1104.0,2011-07-23,2011-07-29,24
2011,30,Batticaloa,34.825,26.3375,39.3125,30.2,8.7,8.7,12.3375,36.7,2,12.472916666666666,355.0,1103.0,2011-07-23,2011-07-29,9
2011,30,Colombo,28.375,24.7625,33.35,29.0875,58.40000000000001,58.40000000000001,17.512500000000003,46.8,51,12.439583333333337,363.0,1109.0,2011-07-23,2011-07-29,277
2011,30,Galle,28.5875,25.4625,32.8875,28.825,36.9,36.9,24.425,55.4,51,12.397916666666667,363.0,1106.0,2011-07-23,2011-07-29,25
2011,30,Gampaha,28.437500000000004,24.4625,33.2,28.7625,65.8,65.8,17.45,46.1,51,12.44375,362.0,1109.0,2011-07-23,2011-07-29,122
2011,30,Hambantota,31.4375,25.45,33.45,28.275,4.5,4.5,28.4,54.4,3,12.40208333333333,359.0,1103.0,,,
2011,30,Jaffna,29.6,26.9,33.0,29.0625,24.899999999999995,24.899999999999995,34.35,52.6,51,12.564583333333331,358.0,1112.0,2011-07-23,2011-07-29,5
2011,30,Kaluthara,27.8625,24.575,32.6875,28.7625,58.40000000000001,58.40000000000001,17.512500000000003,46.8,51,12.422916666666667,363.0,1108.0,,,
2011,30,Kandy,26.937500000000004,21.55,29.6375,23.975,24.700000000000003,24.700000000000003,17.887500000000003,53.3,53,12.452083333333334,359.0,1107.0,2011-07-23,2011-07-29,30
2011,30,Kegalle,27.0875,22.237500000000004,30.6125,25.0,59.900000000000006,59.900000000000006,17.337500000000002,47.2,53,12.454166666666667,361.0,1108.0,2011-07-23,2011-07-29,21
2011,30,Kilinochchi,32.05,26.45,34.9875,28.5625,9.499999999999998,9.499999999999998,27.450000000000003,51.1,51,12.552083333333332,357.0,1110.0,2011-07-23,2011-07-29,1
2011,30,Kurunegala,28.4,23.375000000000004,31.9375,26.225,41.8,41.8,19.5625,52.2,51,12.4625,360.0,1108.0,2011-07-23,2011-07-29,38
2011,30,Mannar,29.6125,26.6125,32.4125,28.175,26.6,26.6,32.425,58.7,51,12.533333333333331,360.0,1112.0,2011-07-23,2011-07-29,1
2011,30,Matale,28.5625,22.5875,30.4875,24.8875,4.7,4.7,23.5125,74.9,51,12.464583333333334,359.0,1107.0,2011-07-23,2011-07-29,13
2011,30,Matara,28.1125,24.625,32.099999999999994,27.4375,36.9,36.9,24.425,55.4,51,12.391666666666666,362.0,1105.0,2011-07-23,2011-07-29,12
2011,30,Monaragala,32.800000000000004,23.65,38.9625,27.175,17.5,17.5,10.8,37.1,2,12.433333333333334,357.0,1103.0,2011-07-23,2011-07-29,7
2011,30,Mullaitivu,32.49999999999999,26.475,36.1,28.55,11.900000000000002,11.900000000000002,25.5625,52.6,51,12.54375,356.0,1109.0,2011-07-23,2011-07-29,0
2011,30,NuwaraEliya,21.475,15.812499999999998,22.387500000000003,15.812500000000002,22.40000000000001,22.40000000000001,17.6125,62.3,51,12.435416666666669,359.0,1106.0,2011-07-23,2011-07-29,12
2011,30,Polonnaruwa,33.5,25.725,34.362500000000004,27.2625,0.7999999999999999,0.7999999999999999,26.25,63.7,51,12.483333333333334,357.0,1106.0,2011-07-23,2011-07-29,3
2011,30,Puttalam,29.0625,25.925,33.025,29.2125,29.8,29.8,22.1125,52.9,63,12.491666666666667,361.0,1111.0,2011-07-23,2011-07-29,8
2011,30,Ratnapura,27.6125,22.75,32.375,26.825,56.00000000000001,56.00000000000001,16.7875,46.8,53,12.427083333333334,361.0,1107.0,2011-07-23,2011-07-29,20
2011,30,Trincomalee,33.2125,26.187500000000004,35.4875,27.65,8.6,8.6,28.05,50.0,3,12.514583333333334,355.0,1106.0,2011-07-23,2011-07-29,3
2011,30,Vavuniya,32.775,25.525,35.075,28.15,8.9,8.9,23.1,61.6,51,12.522916666666667,358.0,1109.0,2011-07-23,2011-07-29,0
2011,31,Ampara,34.3625,25.350000000000005,39.35,28.975,11.7,11.7,13.65,41.8,53,12.420833333333334,356.0,1101.0,2011-07-30,2011-08-05,0
2011,31,Anuradhapura,31.9875,24.95,34.662499999999994,27.6125,5.8,5.8,25.05,60.8,51,12.4625,360.0,1107.0,2011-07-30,2011-08-05,5
2011,31,Badulla,31.875,21.725000000000005,33.362500000000004,23.0875,2.9,2.9,16.1875,53.3,51,12.410416666666668,359.0,1103.0,2011-07-30,2011-08-05,13
2011,31,Batticaloa,35.525,26.500000000000004,40.5375,30.0875,1.7000000000000002,1.7000000000000002,13.45,37.1,2,12.433333333333335,356.0,1102.0,2011-07-30,2011-08-05,5
2011,31,Colombo,28.3375,24.7875,33.85,29.2875,56.7,56.7,16.5625,48.2,51,12.4,364.0,1108.0,2011-07-30,2011-08-05,130
2011,31,Galle,28.925,25.625,33.625,29.2875,43.6,43.6,22.637500000000003,55.4,51,12.364583333333332,363.0,1105.0,2011-07-30,2011-08-05,31
2011,31,Gampaha,28.5625,24.55,33.787499999999994,28.9125,51.6,51.6,16.862499999999997,47.2,61,12.410416666666666,363.0,1108.0,2011-07-30,2011-08-05,107
2011,31,Hambantota,31.425,25.762500000000003,33.6625,28.825000000000003,7.1,7.1,27.925,57.6,53,12.370833333333334,360.0,1102.0,,,
2011,31,Jaffna,30.1,27.300000000000004,32.8375,28.4875,6.800000000000001,6.800000000000001,37.43750000000001,61.6,2,12.51875,359.0,1111.0,2011-07-30,2011-08-05,5
2011,31,Kaluthara,27.9875,24.6375,33.1,29.15000000000001,56.7,56.7,16.5625,48.2,51,12.385416666666668,364.0,1107.0,,,
2011,31,Kandy,27.687500000000004,21.4875,30.45,24.0375,17.6,17.6,16.9625,51.1,51,12.41875,360.0,1105.0,2011-07-30,2011-08-05,25
2011,31,Kegalle,27.425,22.4,31.35,25.3625,38.3,38.3,17.187499999999996,45.4,53,12.414583333333336,361.0,1106.0,2011-07-30,2011-08-05,25
2011,31,Kilinochchi,32.9125,26.5625,35.4375,28.4875,0.3,0.3,29.9625,56.5,2,12.50625,358.0,1109.0,2011-07-30,2011-08-05,0
2011,31,Kurunegala,28.8875,23.55,32.5875,26.55,31.4,31.4,20.1875,50.8,51,12.431250000000002,361.0,1106.0,2011-07-30,2011-08-05,28
2011,31,Mannar,29.8875,26.6625,32.4375,27.875,5.6000000000000005,5.6000000000000005,35.0375,63.7,51,12.489583333333334,361.0,1110.0,2011-07-30,2011-08-05,0
2011,31,Matale,29.325,22.775,31.6,25.1875,4.3,4.3,22.85,74.9,51,12.431250000000002,360.0,1106.0,2011-07-30,2011-08-05,4
2011,31,Matara,28.412500000000005,24.9625,33.025,28.187500000000004,43.6,43.6,22.637500000000003,55.4,51,12.3625,362.0,1104.0,2011-07-30,2011-08-05,8
2011,31,Monaragala,32.95,23.6375,38.6125,27.012500000000003,6.7,6.7,12.8625,41.8,51,12.404166666666669,358.0,1102.0,2011-07-30,2011-08-05,2
2011,31,Mullaitivu,33.5125,26.5875,36.775000000000006,28.575,1.0,1.0,26.575000000000003,51.1,51,12.5,357.0,1107.0,2011-07-30,2011-08-05,0
2011,31,NuwaraEliya,21.475,15.6875,22.35,15.7375,31.300000000000004,31.300000000000004,16.3125,62.3,51,12.40208333333333,360.0,1104.0,2011-07-30,2011-08-05,1
2011,31,Polonnaruwa,34.575,25.9125,35.962500000000006,27.450000000000003,2.4000000000000004,2.4000000000000004,27.5,61.6,53,12.445833333333336,358.0,1104.0,2011-07-30,2011-08-05,5
2011,31,Puttalam,29.0875,25.725,33.175,29.149999999999995,23.0,23.0,22.187500000000004,52.6,53,12.45,362.0,1109.0,2011-07-30,2011-08-05,2
2011,31,Ratnapura,27.6875,22.5625,32.712500000000006,26.825,68.2,68.2,15.7875,51.5,63,12.395833333333332,362.0,1106.0,2011-07-30,2011-08-05,20
2011,31,Trincomalee,34.2375,26.3,37.0625,27.675,1.0,1.0,28.225,50.4,51,12.475,356.0,1105.0,2011-07-30,2011-08-05,0
2011,31,Vavuniya,33.375,25.4875,35.6375,28.075000000000003,2.7999999999999994,2.7999999999999994,24.6125,61.6,51,12.48125,359.0,1107.0,2011-07-30,2011-08-05,1
2011,32,Ampara,32.7375,25.6875,38.775,30.5875,30.3,30.3,11.3875,41.0,55,12.383333333333333,356.0,1099.0,2011-08-06,2011-08-12,2
2011,32,Anuradhapura,31.875,25.075,35.25,28.0875,19.3,19.3,21.1625,56.9,51,12.425,360.0,1105.0,2011-08-06,2011-08-12,2
2011,32,Badulla,30.2625,21.7625,32.975,23.7375,10.8,10.8,12.075000000000005,45.4,51,12.377083333333331,359.0,1101.0,2011-08-06,2011-08-12,13
2011,32,Batticaloa,34.025,26.2375,38.650000000000006,30.8125,25.3,25.3,15.3375,32.4,55,12.402083333333334,356.0,1100.0,2011-08-06,2011-08-12,2
2011,32,Colombo,28.500000000000004,24.7375,34.0375,29.425,69.3,69.3,16.724999999999998,43.2,61,12.36875,364.0,1106.0,2011-08-06,2011-08-12,149
2011,32,Galle,29.1875,25.65,33.800000000000004,28.975,45.2,45.2,23.15,54.0,61,12.33125,364.0,1103.0,2011-08-06,2011-08-12,6
2011,32,Gampaha,28.575,24.512500000000003,34.025,29.075,66.9,66.9,16.15,43.2,61,12.36875,364.0,1106.0,2011-08-06,2011-08-12,100
2011,32,Hambantota,31.637500000000003,25.95,34.0125,29.05,4.5,4.5,26.4125,53.6,51,12.339583333333332,360.0,1100.0,,,
2011,32,Jaffna,30.7375,27.2125,35.625,29.7375,5.6000000000000005,5.6000000000000005,29.125000000000004,47.5,53,12.472916666666668,360.0,1108.0,2011-08-06,2011-08-12,9
2011,32,Kaluthara,28.0625,24.625,33.325,29.1375,69.3,69.3,16.724999999999998,43.2,61,12.352083333333333,364.0,1105.0,,,
2011,32,Kandy,27.1125,21.35,30.062500000000004,24.1625,26.2,26.2,14.7125,47.2,53,12.375,361.0,1103.0,2011-08-06,2011-08-12,18
2011,32,Kegalle,27.25,22.4625,31.3,25.3625,51.79999999999999,51.79999999999999,15.4375,43.9,63,12.38125,362.0,1104.0,2011-08-06,2011-08-12,17
2011,32,Kilinochchi,32.8625,26.5125,37.6625,29.525,8.200000000000001,8.200000000000001,21.525,41.0,51,12.464583333333334,359.0,1107.0,2011-08-06,2011-08-12,3
2011,32,Kurunegala,28.525,23.675,32.5,26.712499999999995,38.9,38.9,17.6875,46.1,63,12.385416666666668,361.0,1104.0,2011-08-06,2011-08-12,17
2011,32,Mannar,30.275,26.8,34.3125,29.125,7.4,7.4,27.825,52.6,51,12.441666666666668,361.0,1108.0,2011-08-06,2011-08-12,0
2011,32,Matale,28.75,22.8,31.3125,25.462499999999995,12.6,12.6,18.8375,67.7,51,12.38125,361.0,1103.0,2011-08-06,2011-08-12,2
2011,32,Matara,28.35,24.9625,32.900000000000006,28.15,45.2,45.2,23.15,54.0,61,12.327083333333333,362.0,1102.0,2011-08-06,2011-08-12,2
2011,32,Monaragala,32.0875,23.8375,38.7,27.6625,23.6,23.6,10.0125,33.1,61,12.36875,358.0,1100.0,2011-08-06,2011-08-12,3
2011,32,Mullaitivu,33.1875,26.35,38.2875,29.2125,30.200000000000003,30.200000000000003,20.2875,42.8,51,12.452083333333334,358.0,1105.0,2011-08-06,2011-08-12,0
2011,32,NuwaraEliya,21.15,15.7625,22.6,16.275,52.3,52.3,12.975,51.1,61,12.364583333333332,361.0,1102.0,2011-08-06,2011-08-12,3
2011,32,Polonnaruwa,33.9,25.8875,36.25,27.95,11.2,11.2,21.2375,58.0,53,12.406249999999996,358.0,1102.0,2011-08-06,2011-08-12,3
2011,32,Puttalam,29.0375,25.9,33.300000000000004,29.775,28.2,28.2,19.65,49.0,53,12.408333333333337,363.0,1107.0,2011-08-06,2011-08-12,4
2011,32,Ratnapura,27.7,22.6375,32.9125,26.85,68.10000000000001,68.10000000000001,15.749999999999998,45.7,63,12.352083333333333,363.0,1104.0,2011-08-06,2011-08-12,12
2011,32,Trincomalee,33.85,26.3,37.8875,28.325,20.0,20.0,23.6125,49.0,51,12.433333333333335,357.0,1103.0,2011-08-06,2011-08-12,2
2011,32,Vavuniya,33.300000000000004,25.4625,36.9875,28.7,23.4,23.4,18.8125,52.6,61,12.435416666666669,359.0,1105.0,2011-08-06,2011-08-12,0
2011,33,Ampara,32.0625,25.2875,38.175,30.1375,20.2,20.2,10.15,44.6,55,12.345833333333331,356.0,1096.0,2011-08-13,2011-08-19,2
2011,33,Anuradhapura,31.1375,24.6125,34.625,27.8,23.5,23.5,19.975000000000005,57.2,51,12.379166666666666,360.0,1102.0,2011-08-13,2011-08-19,4
2011,33,Badulla,28.925,21.0,32.025,23.325000000000003,31.000000000000004,31.000000000000004,12.5,44.3,51,12.335416666666664,359.0,1099.0,2011-08-13,2011-08-19,15
2011,33,Batticaloa,32.3125,25.787500000000005,38.1125,30.2875,20.0,20.0,12.975,30.2,51,12.35625,356.0,1097.0,2011-08-13,2011-08-19,0
2011,33,Colombo,28.45,24.437500000000004,33.8875,29.0125,84.9,84.9,16.700000000000003,48.2,63,12.327083333333333,364.0,1103.0,2011-08-13,2011-08-19,135
2011,33,Galle,28.8125,25.5,33.075,29.0375,71.5,71.5,23.087499999999995,54.7,51,12.30625,363.0,1101.0,2011-08-13,2011-08-19,22
2011,33,Gampaha,28.512500000000003,24.1375,33.9125,28.6875,81.69999999999999,81.69999999999999,15.6875,45.7,61,12.333333333333332,363.0,1103.0,2011-08-13,2011-08-19,63
2011,33,Hambantota,31.0375,25.5125,33.4625,28.6125,10.3,10.3,25.7875,55.1,53,12.304166666666664,359.0,1098.0,,,
2011,33,Jaffna,30.0125,26.8125,34.8,29.7,28.200000000000003,28.200000000000003,27.6375,46.4,61,12.408333333333331,361.0,1105.0,2011-08-13,2011-08-19,12
2011,33,Kaluthara,27.95,24.1375,32.875,28.625,84.9,84.9,16.700000000000003,48.2,63,12.316666666666665,363.0,1102.0,,,
2011,33,Kandy,26.887500000000003,21.0875,30.025,23.9375,32.8,32.8,14.85,51.1,53,12.3375,360.0,1101.0,2011-08-13,2011-08-19,19
2011,33,Kegalle,27.0,21.887500000000003,31.1125,24.812500000000004,64.7,64.7,15.175,45.0,61,12.3375,362.0,1102.0,2011-08-13,2011-08-19,14
2011,33,Kilinochchi,31.575000000000003,26.0625,36.475,29.3,13.4,13.4,20.8375,41.8,51,12.4,360.0,1104.0,2011-08-13,2011-08-19,1
2011,33,Kurunegala,28.2875,23.0875,32.3125,26.2125,52.1,52.1,17.55,49.0,61,12.35,361.0,1102.0,2011-08-13,2011-08-19,14
2011,33,Mannar,29.83750000000001,26.4625,33.8375,29.0125,22.3,22.3,26.075000000000003,52.6,53,12.389583333333334,362.0,1105.0,2011-08-13,2011-08-19,1
2011,33,Matale,28.25,22.35,31.2625,25.1875,14.4,14.4,17.9375,67.3,53,12.347916666666666,360.0,1101.0,2011-08-13,2011-08-19,8
2011,33,Matara,27.9,24.475,32.112500000000004,27.7,71.5,71.5,23.087499999999995,54.7,51,12.302083333333332,362.0,1100.0,2011-08-13,2011-08-19,4
2011,33,Monaragala,31.15,23.1375,37.825,27.05,38.6,38.6,8.4625,38.2,61,12.329166666666666,358.0,1097.0,2011-08-13,2011-08-19,5
2011,33,Mullaitivu,31.375,25.8,36.625,28.875,24.9,24.9,19.85,44.6,51,12.40625,358.0,1102.0,2011-08-13,2011-08-19,0
2011,33,NuwaraEliya,20.6,15.325,22.337499999999995,15.8125,55.5,55.5,12.775,58.3,63,12.329166666666666,360.0,1100.0,2011-08-13,2011-08-19,1
2011,33,Polonnaruwa,32.8375,25.275,35.3625,27.725,16.599999999999998,16.599999999999998,21.9875,61.2,51,12.364583333333332,358.0,1100.0,2011-08-13,2011-08-19,5
2011,33,Puttalam,29.012500000000003,25.65,33.2,29.5375,47.8,47.8,19.175,49.3,61,12.364583333333332,363.0,1104.0,2011-08-13,2011-08-19,8
2011,33,Ratnapura,27.687500000000004,22.4625,32.9125,26.6125,79.20000000000002,79.20000000000002,15.4875,49.0,61,12.325,362.0,1101.0,2011-08-13,2011-08-19,14
2011,33,Trincomalee,32.1125,25.9375,36.05,28.2625,19.2,19.2,22.6375,45.7,51,12.385416666666668,357.0,1100.0,2011-08-13,2011-08-19,1
2011,33,Vavuniya,31.6125,24.9125,35.5125,28.3,22.4,22.4,18.225,54.0,51,12.38125,359.0,1102.0,2011-08-13,2011-08-19,1
2011,34,Ampara,32.9,25.1125,37.65,28.175,19.0,19.0,18.05,47.5,1,12.29375,356.0,1093.0,2011-08-20,2011-08-26,2
2011,34,Anuradhapura,30.6875,24.4875,33.1125,26.9875,6.2,6.2,25.800000000000004,64.4,51,12.325,360.0,1099.0,2011-08-20,2011-08-26,10
2011,34,Badulla,29.85,21.125,32.0375,22.6875,18.5,18.5,16.8375,52.6,63,12.289583333333333,358.0,1096.0,2011-08-20,2011-08-26,7
2011,34,Batticaloa,32.775,25.525,38.8375,29.4625,19.9,19.9,16.55,39.2,1,12.308333333333332,355.0,1094.0,2011-08-20,2011-08-26,7
2011,34,Colombo,28.1625,24.6375,32.8125,28.7875,70.89999999999999,70.89999999999999,17.9375,42.5,53,12.289583333333333,363.0,1100.0,2011-08-20,2011-08-26,97
2011,34,Galle,28.8875,25.4875,33.375,29.0875,79.30000000000001,79.30000000000001,21.975000000000005,50.4,53,12.266666666666667,362.0,1098.0,2011-08-20,2011-08-26,23
2011,34,Gampaha,28.225,24.325,32.9125,28.4125,64.5,64.5,17.7125,44.6,51,12.291666666666666,363.0,1100.0,2011-08-20,2011-08-26,70
2011,34,Hambantota,30.5375,25.275,33.15,28.3875,26.7,26.7,26.8875,55.8,51,12.26875,359.0,1095.0,,,
2011,34,Jaffna,29.4625,26.649999999999995,32.2,27.9375,23.8,23.8,38.075,57.2,53,12.35,361.0,1102.0,2011-08-20,2011-08-26,7
2011,34,Kaluthara,27.775,24.4875,32.2,28.65,70.89999999999999,70.89999999999999,17.9375,42.5,53,12.28125,363.0,1099.0,,,
2011,34,Kandy,27.25,21.55,29.6,24.1,18.1,18.1,17.675,51.5,53,12.3,360.0,1098.0,2011-08-20,2011-08-26,36
2011,34,Kegalle,26.95,22.125,30.275,24.862500000000004,44.6,44.6,17.725,46.4,51,12.3,361.0,1099.0,2011-08-20,2011-08-26,18
2011,34,Kilinochchi,31.575,26.1625,33.775,27.8875,3.1,3.1,29.125,57.6,51,12.354166666666666,359.0,1100.0,2011-08-20,2011-08-26,0
2011,34,Kurunegala,28.25,23.2875,31.5875,26.125,34.6,34.6,20.25,50.4,51,12.302083333333332,361.0,1099.0,2011-08-20,2011-08-26,19
2011,34,Mannar,29.450000000000003,26.362500000000004,31.4125,27.312500000000004,15.5,15.5,35.975,61.2,51,12.34375,361.0,1102.0,2011-08-20,2011-08-26,0
2011,34,Matale,28.6,22.6625,30.725,25.0375,2.9,2.9,21.6,74.5,51,12.304166666666664,360.0,1098.0,2011-08-20,2011-08-26,10
2011,34,Matara,28.075000000000003,24.6375,32.4625,27.925,79.30000000000001,79.30000000000001,21.975000000000005,50.4,53,12.2625,361.0,1097.0,2011-08-20,2011-08-26,11
2011,34,Monaragala,31.7125,23.475,36.4125,26.525,21.3,21.3,15.249999999999998,45.0,61,12.2875,357.0,1094.0,2011-08-20,2011-08-26,5
2011,34,Mullaitivu,32.05,26.0,34.7625,27.9375,4.4,4.4,26.3,57.2,1,12.35,358.0,1099.0,2011-08-20,2011-08-26,0
2011,34,NuwaraEliya,20.9,15.425,22.2625,15.6,39.6,39.6,15.575,59.0,51,12.2875,360.0,1097.0,2011-08-20,2011-08-26,3
2011,34,Polonnaruwa,33.5125,25.575000000000003,34.875,27.349999999999994,3.9,3.9,27.5,65.9,51,12.316666666666665,358.0,1097.0,2011-08-20,2011-08-26,0
2011,34,Puttalam,28.7375,25.3375,32.849999999999994,28.5125,31.9,31.9,21.85,51.1,51,12.314583333333331,362.0,1101.0,2011-08-20,2011-08-26,3
